# Serie EXTRAPOLATA - VW Touran 2.0 TDI (BKD) pe ciclul R_B — radial litoral (Mamaia–Năvodari)
# Ciclul v(t) este masurat; consumul si CO2 sunt calculate cu modelul Willans calibrat pe masuratorile proprii ale vehiculului.
# Incertitudine estimata +/-10% (+/-15% peste 90 km/h pentru vehiculul MAS, in afara domeniului de calibrare).
t_s,v_kmh,a_ms2,dist_cum_m,debit_comb_g_s,consum_cum_l,CO2_g_s,CO2_cum_g
1271,38.18,1.0694,11965.0,1.6352,0.7004,5.1672,1848.0
1272,42.52,1.2472,11976.8,2.0081,0.7028,6.3455,1854.3
1273,47.16,1.1917,11989.9,2.0676,0.7052,6.5337,1860.8
1274,51.1,0.9722,12004.1,1.9079,0.7075,6.0289,1866.9
1275,54.16,0.5069,12019.2,1.2991,0.7091,4.105,1871.0
1276,54.75,0.1625,12034.4,0.7405,0.71,2.3401,1873.3
1277,55.33,0.1597,12049.7,0.7452,0.7109,2.3549,1875.7
1278,55.9,-0.1028,12065.3,0.2631,0.7112,0.8315,1876.5
1279,54.59,-0.4222,12080.4,0.0442,0.7112,0.1397,1876.6
1280,52.86,-0.4806,12095.1,0.0438,0.7113,0.1383,1876.8
1281,51.13,-0.4514,12109.3,0.0435,0.7113,0.1375,1876.9
1282,49.61,-0.3667,12123.1,0.0433,0.7114,0.1369,1877.0
1283,48.49,-0.0472,12136.6,0.3019,0.7117,0.9542,1878.0
1284,49.27,0.4208,12150.2,1.0631,0.713,3.3593,1881.4
1285,51.52,0.2569,12164.6,0.8511,0.714,2.6896,1884.0
1286,51.12,-0.2181,12178.8,0.0435,0.7141,0.1375,1884.2
1287,49.95,-0.7403,12192.6,0.0434,0.7141,0.1371,1884.3
1288,45.79,-1.2403,12205.4,0.0465,0.7142,0.1469,1884.5
1289,41.02,-1.4986,12216.7,0.0531,0.7143,0.1679,1884.6
1290,35.0,-1.2528,12226.5,0.0515,0.7143,0.1629,1884.8
1291,32.0,-0.4167,12235.4,0.0495,0.7144,0.1563,1885.0
1292,32.0,0.3375,12244.2,0.6688,0.7152,2.1134,1887.1
1293,34.43,0.7931,12253.8,1.2128,0.7166,3.8325,1890.9
1294,37.71,0.9083,12264.3,1.4443,0.7184,4.5638,1895.5
1295,40.97,0.9139,12275.7,1.5528,0.7202,4.9068,1900.4
1296,44.29,1.0444,12288.0,1.8016,0.7224,5.6931,1906.1
1297,48.49,1.1097,12301.4,2.0048,0.7248,6.3353,1912.4
1298,52.28,0.7667,12316.0,1.6428,0.7267,5.1914,1917.6
1299,54.01,0.2778,12331.0,0.9368,0.7279,2.9602,1920.6
1300,54.28,-0.1986,12346.0,0.1382,0.728,0.4368,1921.0
1301,52.58,-0.5319,12360.6,0.0437,0.7281,0.1381,1921.1
1302,50.45,-0.6236,12374.7,0.0434,0.7281,0.1372,1921.3
1303,48.09,-0.1097,12388.0,0.1982,0.7284,0.6263,1921.9
1304,49.66,0.4542,12401.8,1.1184,0.7297,3.5341,1925.4
1305,51.36,0.4639,12416.1,1.169,0.7311,3.6941,1929.1
1306,53.0,0.5444,12430.8,1.3278,0.7327,4.1959,1933.3
1307,55.28,0.7778,12446.2,1.7557,0.7348,5.5479,1938.9
1308,58.6,0.8278,12462.4,1.9434,0.7371,6.141,1945.0
1309,61.24,0.6667,12479.4,1.7404,0.7392,5.4995,1950.5
1310,63.4,0.4431,12497.1,1.3941,0.7409,4.4055,1954.9
1311,64.43,0.2292,12515.0,1.024,0.7421,3.236,1958.1
1312,65.05,0.3319,12533.0,1.227,0.7436,3.8773,1962.0
1313,66.82,0.4097,12551.6,1.4139,0.7453,4.468,1966.5
1314,68.0,0.1639,12570.5,0.9633,0.7464,3.0442,1969.5
1315,68.0,-0.1361,12589.4,0.28,0.7468,0.8846,1970.4
1316,67.02,-0.3708,12608.0,0.0436,0.7468,0.1378,1970.6
1317,65.33,-0.4639,12626.1,0.0433,0.7469,0.1368,1970.7
1318,63.68,-0.4569,12643.8,0.043,0.7469,0.1359,1970.8
1319,62.04,-0.3083,12661.0,0.043,0.747,0.1358,1971.0
1320,61.46,-0.1444,12678.1,0.2088,0.7472,0.6597,1971.6
1321,61.0,-0.0639,12695.1,0.3718,0.7477,1.1749,1972.8
1322,61.0,-0.0347,12712.0,0.4314,0.7482,1.3633,1974.2
1323,60.75,-0.1139,12728.9,0.2685,0.7485,0.8483,1975.0
1324,60.18,-0.0069,12745.6,0.4816,0.7491,1.522,1976.5
1325,60.7,0.2139,12762.5,0.935,0.7502,2.9547,1979.5
1326,61.72,0.4069,12779.6,1.2934,0.7518,4.087,1983.6
1327,63.63,0.5792,12797.3,1.6479,0.7537,5.2074,1988.8
1328,65.89,0.4792,12815.6,1.523,0.7556,4.8126,1993.6
1329,67.08,0.2361,12834.2,1.0864,0.7569,3.4329,1997.0
1330,67.59,-0.2431,12853.0,0.0437,0.7569,0.1381,1997.2
1331,65.33,-0.5653,12871.1,0.0433,0.757,0.1368,1997.3
1332,63.52,-0.4125,12888.8,0.043,0.757,0.1358,1997.4
1333,62.36,-0.2111,12906.1,0.1296,0.7572,0.4097,1997.9
1334,62.0,-0.05,12923.3,0.407,0.7577,1.2862,1999.1
1335,62.0,0.1403,12940.6,0.8024,0.7586,2.5355,2001.7
1336,63.01,0.2944,12958.1,1.1164,0.7599,3.5278,2005.2
1337,64.12,0.3069,12975.9,1.1614,0.7613,3.6699,2008.9
1338,65.22,0.3264,12994.0,1.2202,0.7628,3.8559,2012.7
1339,66.47,0.4,13012.4,1.3871,0.7645,4.3831,2017.1
1340,68.1,0.3889,13031.4,1.4043,0.7661,4.4375,2021.5
1341,69.27,0.2458,13050.6,1.1485,0.7675,3.6292,2025.2
1342,69.87,-0.0833,13070.0,0.423,0.768,1.3367,2026.5
1343,68.67,-0.4014,13089.1,0.044,0.7681,0.1389,2026.7
1344,66.98,-0.4611,13107.7,0.0436,0.7681,0.1378,2026.8
1345,65.35,-0.5556,13125.8,0.0433,0.7682,0.1368,2026.9
1346,62.98,-1.1417,13143.3,0.0429,0.7682,0.1355,2027.1
1347,57.13,-1.8528,13159.2,0.0449,0.7683,0.1418,2027.2
1348,49.64,-2.3403,13173.0,0.0433,0.7683,0.1369,2027.3
1349,40.28,-1.9792,13184.2,0.0532,0.7684,0.1681,2027.5
1350,35.39,-1.1625,13194.0,0.0518,0.7685,0.1638,2027.7
1351,31.91,-1.2444,13202.9,0.0494,0.7685,0.1561,2027.8
1352,26.43,-1.4347,13210.2,0.0479,0.7686,0.1515,2028.0
1353,21.58,-0.9792,13216.2,0.0497,0.7686,0.1571,2028.1
1354,19.38,-0.4667,13221.6,0.0474,0.7687,0.1499,2028.3
1355,18.22,-0.0806,13226.7,0.1701,0.7689,0.5375,2028.8
1356,18.8,0.4667,13231.9,0.5197,0.7695,1.6423,2030.5
1357,21.58,0.9319,13237.9,0.9308,0.7706,2.9414,2033.4
1358,25.51,0.9653,13245.0,1.0782,0.7719,3.4071,2036.8
1359,28.53,0.8556,13252.9,1.0791,0.7732,3.41,2040.2
1360,31.67,1.0917,13261.7,1.3954,0.7749,4.4093,2044.6
1361,36.39,1.2778,13271.8,1.7827,0.777,5.6335,2050.3
1362,40.87,1.2,13283.1,1.8848,0.7793,5.9559,2056.2
1363,45.03,1.0139,13295.7,1.7793,0.7814,5.6227,2061.8
1364,48.17,0.8306,13309.0,1.6067,0.7833,5.0771,2066.9
1365,51.01,0.7806,13323.2,1.6244,0.7853,5.1331,2072.1
1366,53.79,0.7889,13338.1,1.7247,0.7874,5.4501,2077.5
1367,56.69,0.8667,13353.9,1.946,0.7897,6.1494,2083.7
1368,60.03,0.8417,13370.6,2.0103,0.7921,6.3525,2090.0
1369,62.75,0.6333,13388.0,1.7208,0.7942,5.4377,2095.4
1370,64.59,0.5111,13405.9,1.5489,0.796,4.8946,2100.3
1371,66.43,0.4417,13424.4,1.4655,0.7978,4.6308,2105.0
1372,67.77,0.3417,13443.2,1.3047,0.7993,4.1227,2109.1
1373,68.89,0.3083,13462.4,1.2642,0.8008,3.995,2113.1
1374,69.99,0.05,13481.8,0.7373,0.8017,2.3297,2115.4
1375,69.25,-0.2069,13501.0,0.138,0.8019,0.436,2115.9
1376,68.5,-0.1389,13520.1,0.2787,0.8022,0.8806,2116.7
1377,68.25,0.0667,13539.0,0.7463,0.8031,2.3583,2119.1
1378,68.98,0.2028,13558.2,1.0575,0.8044,3.3417,2122.4
1379,69.71,0.1764,13577.5,1.0186,0.8056,3.2188,2125.7
1380,70.25,0.1333,13597.1,0.9379,0.8067,2.9637,2128.6
1381,70.67,0.0583,13616.7,0.7686,0.8076,2.4288,2131.0
1382,70.67,-0.2347,13636.3,0.1402,0.8078,0.443,2131.5
1383,68.98,-0.3708,13655.5,0.044,0.8079,0.1392,2131.6
1384,68.0,-0.1361,13674.4,0.28,0.8082,0.8846,2132.5
1385,68.0,-0.1208,13693.3,0.3148,0.8086,0.9947,2133.5
1386,67.13,-0.2764,13711.9,0.0436,0.8086,0.1378,2133.6
1387,66.01,-0.0764,13730.2,0.393,0.8091,1.2418,2134.9
1388,66.58,0.0778,13748.7,0.7434,0.81,2.3492,2137.2
1389,66.57,-0.2278,13767.2,0.0435,0.81,0.1375,2137.4
1390,64.94,-0.4528,13785.3,0.0432,0.8101,0.1366,2137.5
1391,63.31,-0.4556,13802.9,0.0429,0.8101,0.1357,2137.6
1392,61.66,-0.4972,13820.0,0.0432,0.8102,0.1364,2137.8
1393,59.73,-0.5625,13836.6,0.044,0.8102,0.139,2137.9
1394,57.61,-0.5486,13852.6,0.0449,0.8103,0.1419,2138.1
1395,55.78,-0.4931,13868.1,0.0445,0.8104,0.1407,2138.2
1396,54.06,-0.6958,13883.1,0.0441,0.8104,0.1393,2138.3
1397,50.77,-0.9375,13897.2,0.0435,0.8105,0.1374,2138.5
1398,47.31,-1.0375,13910.3,0.0435,0.8105,0.1373,2138.6
1399,43.3,-1.1111,13922.4,0.0514,0.8106,0.1626,2138.8
1400,39.31,-1.1014,13933.3,0.0533,0.8106,0.1683,2138.9
1401,35.37,-0.7889,13943.1,0.0518,0.8107,0.1638,2139.1
1402,33.63,-0.3222,13952.4,0.0505,0.8108,0.1597,2139.3
1403,33.05,0.2028,13961.6,0.5418,0.8114,1.712,2141.0
1404,35.09,0.6417,13971.4,1.0822,0.8127,3.4197,2144.4
1405,37.67,0.9014,13981.8,1.4355,0.8144,4.5362,2148.9
1406,41.58,1.0069,13993.4,1.683,0.8164,5.3184,2154.3
1407,44.92,0.7986,14005.9,1.4997,0.8182,4.739,2159.0
1408,47.33,0.7069,14019.0,1.4148,0.8199,4.4707,2163.5
1409,50.01,0.7583,14032.9,1.5618,0.8218,4.9354,2168.4
1410,52.79,0.7139,14047.6,1.5789,0.8237,4.9893,2173.4
1411,55.15,0.6347,14062.9,1.5253,0.8255,4.82,2178.2
1412,57.36,0.55,14078.8,1.4491,0.8273,4.579,2182.8
1413,59.11,0.5236,14095.2,1.4433,0.829,4.5609,2187.4
1414,61.13,0.6,14112.2,1.6207,0.8309,5.1214,2192.5
1415,63.43,0.6278,14129.8,1.7307,0.833,5.469,2197.9
1416,65.65,0.6111,14148.1,1.7651,0.8351,5.5777,2203.5
1417,67.83,0.6778,14166.9,1.9595,0.8375,6.1919,2209.7
1418,70.53,0.7097,14186.5,2.1119,0.84,6.6735,2216.4
1419,72.94,0.2542,14206.8,1.2417,0.8415,3.9237,2220.3
1420,72.36,-0.1306,14226.9,0.3404,0.8419,1.0758,2221.4
1421,72.0,-0.05,14246.9,0.5307,0.8425,1.6769,2223.1
1422,72.0,-0.0528,14266.9,0.5239,0.8431,1.6557,2224.7
1423,71.62,-0.1319,14286.8,0.3286,0.8435,1.0383,2225.8
1424,71.05,-0.225,14306.5,0.1408,0.8437,0.4449,2226.2
1425,70.0,-0.3,14325.9,0.0443,0.8438,0.1399,2226.3
1426,68.89,-0.3736,14345.1,0.044,0.8438,0.1391,2226.5
1427,67.31,-0.4014,14363.8,0.0437,0.8439,0.1379,2226.6
1428,66.0,-0.1819,14382.1,0.1594,0.8441,0.5037,2227.1
1429,66.0,0.0,14400.4,0.5618,0.8447,1.7754,2228.9
1430,66.0,0.0,14418.8,0.5618,0.8454,1.7754,2230.7
1431,66.0,-0.1,14437.1,0.3406,0.8458,1.0764,2231.8
1432,65.28,-0.3403,14455.2,0.0433,0.8459,0.1368,2231.9
1433,63.55,-0.4319,14472.9,0.043,0.8459,0.1358,2232.0
1434,62.17,-0.3611,14490.2,0.0429,0.846,0.1357,2232.2
1435,60.95,-0.4056,14507.1,0.0435,0.846,0.1373,2232.3
1436,59.25,-0.6069,14523.6,0.0442,0.8461,0.1397,2232.4
1437,56.58,-1.1264,14539.3,0.0447,0.8461,0.1413,2232.6
1438,51.14,-1.6861,14553.5,0.0435,0.8462,0.1375,2232.7
1439,44.44,-2.0958,14565.8,0.0492,0.8462,0.1554,2232.9
1440,36.05,-1.8083,14575.8,0.0523,0.8463,0.1653,2233.0
1441,31.42,-0.7986,14584.6,0.0492,0.8464,0.1554,2233.2
1442,30.3,0.225,14593.0,0.5203,0.847,1.6441,2234.8
1443,33.04,0.9583,14602.2,1.324,0.8486,4.1839,2239.0
1444,37.2,1.1097,14612.5,1.6415,0.8505,5.1873,2244.2
1445,41.03,1.1139,14623.9,1.7899,0.8527,5.6561,2249.9
1446,45.22,1.325,14636.5,2.1868,0.8553,6.9103,2256.8
1447,50.57,1.4472,14650.5,2.5772,0.8584,8.1438,2264.9
1448,55.64,1.3764,14666.0,2.722,0.8616,8.6016,2273.5
1449,60.48,0.8153,14682.8,1.9784,0.864,6.2516,2279.8
1450,61.51,0.1986,14699.8,0.9161,0.8651,2.895,2282.7
1451,61.91,-0.025,14717.0,0.4583,0.8657,1.4481,2284.1
1452,61.33,-0.2292,14734.1,0.0433,0.8657,0.1368,2284.2
1453,60.26,-0.3917,14750.8,0.0438,0.8658,0.1383,2284.4
1454,58.51,-0.7583,14767.1,0.0445,0.8658,0.1407,2284.5
1455,54.8,-1.1444,14782.3,0.0443,0.8659,0.1399,2284.7
1456,50.27,-1.1069,14796.3,0.0434,0.8659,0.1372,2284.8
1457,46.83,-0.8458,14809.3,0.0444,0.866,0.1403,2284.9
1458,44.18,-0.2097,14821.5,0.0497,0.866,0.157,2285.1
1459,45.32,0.3486,14834.1,0.9108,0.8671,2.878,2288.0
1460,46.69,0.4319,14847.1,1.0379,0.8684,3.2797,2291.3
1461,48.43,0.55,14860.5,1.2255,0.8698,3.8725,2295.1
1462,50.65,0.65,14874.6,1.4238,0.8715,4.4991,2299.6
1463,53.11,0.6486,14889.4,1.4892,0.8733,4.7057,2304.3
1464,55.32,0.6556,14904.7,1.5632,0.8752,4.9396,2309.3
1465,57.83,0.8236,14920.8,1.9135,0.8775,6.0466,2315.3
1466,61.25,0.9389,14937.8,2.2185,0.8801,7.0106,2322.3
1467,64.59,0.9181,14955.8,2.3023,0.8829,7.2753,2329.6
1468,67.86,0.6611,14974.6,1.928,0.8852,6.0925,2335.7
1469,69.35,0.2833,14993.9,1.2246,0.8867,3.8698,2339.6
1470,69.9,0.4167,15013.3,1.5035,0.8885,4.751,2344.3
1471,72.35,0.7208,15033.4,2.1968,0.8911,6.9419,2351.3
1472,75.09,0.5361,15054.2,1.8954,0.8934,5.9895,2357.3
1473,76.21,0.2889,15075.4,1.3894,0.895,4.3904,2361.6
1474,77.17,0.2139,15096.8,1.2461,0.8965,3.9375,2365.6
1475,77.75,0.025,15118.4,0.8128,0.8975,2.5686,2368.2
1476,77.35,-0.2194,15139.9,0.1728,0.8977,0.5459,2368.7
1477,76.17,-0.3847,15161.1,0.0458,0.8978,0.1448,2368.8
1478,74.58,-0.4569,15181.8,0.0454,0.8978,0.1435,2369.0
1479,72.88,-0.5569,15202.0,0.045,0.8979,0.1421,2369.1
1480,70.57,-0.5625,15221.6,0.0444,0.8979,0.1403,2369.3
1481,68.83,-0.3167,15240.8,0.044,0.898,0.139,2369.4
1482,68.29,-0.225,15259.7,0.1365,0.8981,0.4313,2369.8
1483,67.21,-0.3819,15278.4,0.0436,0.8982,0.1379,2370.0
1484,65.54,-0.5861,15296.6,0.0433,0.8982,0.1369,2370.1
1485,62.99,-0.7694,15314.1,0.0429,0.8983,0.1355,2370.2
1486,60.0,-0.6403,15330.8,0.0439,0.8984,0.1386,2370.4
1487,58.38,-0.4833,15347.0,0.0446,0.8984,0.1409,2370.5
1488,56.52,-0.6972,15362.7,0.0447,0.8985,0.1413,2370.7
1489,53.36,-0.9,15377.5,0.0439,0.8985,0.1387,2370.8
1490,50.04,-0.9861,15391.4,0.0434,0.8986,0.1371,2370.9
1491,46.26,-1.05,15404.3,0.0455,0.8986,0.1439,2371.1
1492,42.48,-1.0486,15416.1,0.053,0.8987,0.1676,2371.3
1493,38.71,-1.2222,15426.8,0.0533,0.8987,0.1684,2371.4
1494,33.68,-1.5444,15436.2,0.0506,0.8988,0.1598,2371.6
1495,27.59,-1.8653,15443.8,0.0472,0.8989,0.1493,2371.7
1496,20.25,-2.1028,15449.5,0.0483,0.8989,0.1528,2371.9
1497,12.45,-1.2931,15452.9,0.1176,0.8991,0.3716,2372.3
1498,10.94,-0.2181,15456.0,0.1129,0.8992,0.3566,2372.6
1499,10.88,0.7514,15459.0,0.425,0.8997,1.3431,2374.0
1500,16.35,1.2153,15463.5,0.8658,0.9007,2.7359,2376.7
1501,19.63,0.3042,15469.0,0.435,0.9013,1.3747,2378.1
1502,18.54,-0.1583,15474.1,0.1545,0.9014,0.4882,2378.6
1503,18.49,0.125,15479.3,0.2997,0.9018,0.9471,2379.5
1504,19.44,0.525,15484.7,0.5748,0.9025,1.8165,2381.3
1505,22.27,1.1653,15490.8,1.1158,0.9038,3.5258,2384.8
1506,27.83,1.3194,15498.6,1.4266,0.9055,4.5079,2389.4
1507,31.77,0.9958,15507.4,1.312,0.9071,4.146,2393.5
1508,35.0,0.4486,15517.1,0.8644,0.9081,2.7315,2396.2
1509,35.0,0.1486,15526.8,0.5125,0.9088,1.6195,2397.9
1510,36.07,0.5375,15536.9,0.9997,0.91,3.159,2401.0
1511,38.87,0.8097,15547.7,1.3705,0.9116,4.3308,2405.3
1512,41.9,0.8653,15559.3,1.5239,0.9134,4.8157,2410.2
1513,45.1,0.5694,15571.8,1.2064,0.9149,3.8121,2414.0
1514,46.0,0.125,15584.6,0.5703,0.9156,1.8021,2415.8
1515,46.0,0.2167,15597.4,0.7116,0.9164,2.2486,2418.0
1516,47.56,0.4625,15610.6,1.0856,0.9177,3.4305,2421.5
1517,49.33,0.4847,15624.3,1.1546,0.9191,3.6486,2425.1
1518,51.05,0.5194,15638.5,1.2435,0.9206,3.9296,2429.0
1519,53.07,0.6125,15653.2,1.4331,0.9223,4.5286,2433.6
1520,55.46,0.5792,15668.6,1.4458,0.924,4.5687,2438.1
1521,57.24,0.4681,15684.5,1.3115,0.9256,4.1442,2442.3
1522,58.83,0.5167,15700.9,1.4257,0.9273,4.5051,2446.8
1523,60.96,0.6014,15717.8,1.6191,0.9292,5.1162,2451.9
1524,63.16,0.6306,15735.3,1.7278,0.9313,5.4599,2457.4
1525,65.5,0.5333,15753.5,1.6147,0.9332,5.1023,2462.5
1526,67.0,0.2083,15772.2,1.0315,0.9345,3.2595,2465.7
1527,67.0,-0.05,15790.8,0.4635,0.935,1.4646,2467.2
1528,66.64,-0.1278,15809.3,0.2853,0.9354,0.9017,2468.1
1529,66.08,-0.2889,15827.6,0.0434,0.9354,0.1372,2468.2
1530,64.56,-0.4278,15845.6,0.0432,0.9355,0.1364,2468.4
1531,63.0,-0.2167,15863.1,0.1298,0.9356,0.4103,2468.8
1532,63.0,-0.0458,15880.6,0.4249,0.9361,1.3428,2470.1
1533,62.67,-0.2111,15898.0,0.1294,0.9363,0.409,2470.5
1534,61.48,-0.3736,15915.1,0.0432,0.9363,0.1366,2470.7
1535,59.98,-0.4458,15931.7,0.0439,0.9364,0.1387,2470.8
1536,58.27,-1.0361,15947.9,0.0446,0.9365,0.141,2470.9
1537,52.52,-1.7028,15962.5,0.0437,0.9365,0.1381,2471.1
1538,46.01,-1.6014,15975.3,0.046,0.9366,0.1455,2471.2
1539,40.99,-1.2972,15986.7,0.0531,0.9366,0.1679,2471.4
1540,36.67,-0.8278,15996.8,0.0528,0.9367,0.1668,2471.5
1541,35.03,-0.4292,16006.6,0.0516,0.9368,0.163,2471.7
1542,33.58,-0.3597,16015.9,0.0505,0.9368,0.1596,2471.9
1543,32.44,-0.3125,16024.9,0.0497,0.9369,0.157,2472.0
1544,31.33,-0.3056,16033.6,0.0491,0.9369,0.1552,2472.2
1545,30.24,-1.1431,16042.0,0.0486,0.937,0.1535,2472.3
1546,23.1,-2.2181,16048.4,0.0503,0.937,0.1588,2472.5
1547,14.27,-2.0111,16052.4,0.1282,0.9372,0.4052,2472.9
1548,8.62,-1.4764,16054.8,0.1056,0.9373,0.3336,2473.2
1549,3.64,-0.9917,16055.8,0.0927,0.9374,0.293,2473.5
1550,1.48,-0.4806,16056.2,0.0899,0.9375,0.2842,2473.8
1551,0.18,-0.1014,16056.3,0.1276,0.9377,0.4031,2474.2
1552,0.75,0.6069,16056.5,0.1276,0.9379,0.4031,2474.6
1553,4.55,1.3917,16057.7,0.3229,0.9382,1.0202,2475.6
1554,10.77,1.6611,16060.7,0.7499,0.9391,2.3696,2478.0
1555,16.51,1.5542,16065.3,1.0478,0.9404,3.311,2481.3
1556,21.96,0.5014,16071.4,0.6301,0.9411,1.9912,2483.3
1557,20.12,-0.3792,16077.0,0.0482,0.9412,0.1524,2483.5
1558,19.23,-0.0403,16082.3,0.2045,0.9414,0.6462,2484.1
1559,19.83,0.4806,16087.8,0.5565,0.9421,1.7586,2485.9
1560,22.69,0.9181,16094.2,0.9654,0.9433,3.0506,2488.9
1561,26.44,1.3472,16101.5,1.3929,0.9449,4.4017,2493.3
1562,32.39,1.6056,16110.5,1.9008,0.9472,6.0067,2499.3
1563,38.0,0.7792,16121.0,1.3126,0.9488,4.1478,2503.5
1564,38.0,-0.0278,16131.6,0.3335,0.9492,1.054,2504.5
1565,37.8,-0.1028,16142.1,0.2375,0.9495,0.7506,2505.3
1566,37.26,0.0528,16152.5,0.4291,0.95,1.356,2506.6
1567,38.18,0.4486,16163.1,0.944,0.9511,2.9831,2509.6
1568,40.49,0.4542,16174.3,1.0007,0.9523,3.1621,2512.8
1569,41.45,0.2181,16185.8,0.6935,0.9531,2.1915,2515.0
1570,42.06,0.3083,16197.5,0.8293,0.9541,2.6205,2517.6
1571,43.67,0.4222,16209.6,1.0085,0.9553,3.1868,2520.8
1572,45.1,0.2764,16222.2,0.8003,0.9563,2.5288,2523.3
1573,45.66,0.125,16234.8,0.5707,0.957,1.8034,2525.1
1574,46.0,0.0472,16247.6,0.4504,0.9575,1.4232,2526.5
1575,46.0,0.0458,16260.4,0.4482,0.9581,1.4164,2528.0
1576,46.33,0.125,16273.3,0.5699,0.9587,1.8008,2529.8
1577,46.9,-0.1681,16286.3,0.1391,0.9589,0.4396,2530.2
1578,45.12,-0.5472,16298.8,0.0478,0.959,0.1511,2530.3
1579,42.96,-0.3792,16310.8,0.0521,0.959,0.1647,2530.5
1580,42.39,-0.0819,16322.5,0.2805,0.9594,0.8863,2531.4
1581,42.37,0.1569,16334.3,0.6196,0.9601,1.9579,2533.4
1582,43.52,0.4667,16346.4,1.0631,0.9614,3.3595,2536.7
1583,45.73,0.7208,16359.1,1.4109,0.9631,4.4584,2541.2
1584,48.71,0.7306,16372.6,1.4842,0.9649,4.6901,2545.9
1585,50.99,0.6028,16386.8,1.3639,0.9665,4.3101,2550.2
1586,53.05,0.3611,16401.5,1.0503,0.9677,3.3189,2553.5
1587,53.59,0.0931,16416.4,0.5964,0.9685,1.8846,2555.4
1588,53.72,-0.1389,16431.3,0.1807,0.9687,0.5709,2555.9
1589,52.59,-0.1597,16445.9,0.1367,0.9688,0.432,2556.4
1590,52.57,0.1597,16460.6,0.6994,0.9697,2.2101,2558.6
1591,53.74,0.1389,16475.5,0.6811,0.9705,2.1522,2560.7
1592,53.57,-0.1,16490.4,0.2495,0.9708,0.7884,2561.5
1593,53.02,0.1444,16505.1,0.6796,0.9716,2.1475,2563.7
1594,54.61,0.5,16520.3,1.2992,0.9732,4.1055,2567.8
1595,56.62,0.7736,16536.0,1.7925,0.9753,5.6644,2573.4
1596,60.18,0.9361,16552.7,2.1778,0.9779,6.8819,2580.3
1597,63.36,0.8292,16570.3,2.0944,0.9804,6.6183,2586.9
1598,66.15,0.4542,16588.7,1.4822,0.9822,4.6839,2591.6
1599,66.63,-0.0083,16607.2,0.552,0.9829,1.7442,2593.4
1600,66.09,-0.6153,16625.5,0.0434,0.9829,0.1373,2593.5
1601,62.2,-1.1861,16642.8,0.0429,0.983,0.1356,2593.6
1602,57.55,-1.3708,16658.8,0.0449,0.983,0.142,2593.8
1603,52.33,-1.4069,16673.3,0.0437,0.9831,0.138,2593.9
1604,47.42,-1.2875,16686.5,0.0432,0.9831,0.1366,2594.1
1605,43.06,-1.4056,16698.5,0.0519,0.9832,0.1641,2594.2
1606,37.3,-1.7722,16708.8,0.0532,0.9832,0.1682,2594.4
1607,30.3,-1.3361,16717.3,0.0486,0.9833,0.1536,2594.5
1608,27.68,-0.5875,16724.9,0.0473,0.9834,0.1494,2594.7
1609,26.07,-0.2333,16732.2,0.0482,0.9834,0.1523,2594.8
1610,26.0,-0.0097,16739.4,0.2589,0.9837,0.8182,2595.7
1611,26.0,0.0,16746.6,0.2674,0.984,0.8449,2596.5
1612,26.0,0.0,16753.9,0.2674,0.9844,0.8449,2597.4
1613,26.0,0.0,16761.1,0.2674,0.9847,0.8449,2598.2
1614,26.0,0.1597,16768.3,0.4066,0.9852,1.2847,2599.5
1615,27.15,0.3931,16775.8,0.6253,0.9859,1.9761,2601.5
1616,28.83,0.1847,16783.8,0.4576,0.9865,1.4459,2602.9
1617,28.48,-0.2278,16791.8,0.0477,0.9865,0.1507,2603.1
1618,27.19,-0.7917,16799.3,0.0474,0.9866,0.1498,2603.2
1619,22.78,-1.3903,16805.6,0.0505,0.9866,0.1595,2603.4
1620,17.18,-1.8403,16810.4,0.0452,0.9867,0.1429,2603.5
1621,9.53,-1.5528,16813.1,0.1084,0.9868,0.3426,2603.9
1622,6.0,-0.4903,16814.7,0.0984,0.9869,0.311,2604.2
1623,6.0,0.0556,16816.4,0.1304,0.9871,0.4121,2604.6
1624,6.4,0.1347,16818.2,0.1505,0.9873,0.4756,2605.1
1625,6.97,0.1583,16820.1,0.162,0.9875,0.5119,2605.6
1626,7.54,0.0125,16822.2,0.1316,0.9876,0.4159,2606.0
1627,7.06,-0.7069,16824.2,0.101,0.9878,0.3191,2606.3
1628,2.45,-0.9806,16824.8,0.0899,0.9879,0.2842,2606.6
1629,0.0,-0.3403,16824.8,0.1276,0.988,0.4031,2607.0
1630,0.0,0.2319,16824.8,0.1276,0.9882,0.4031,2607.4
1631,1.67,0.5556,16825.3,0.1268,0.9883,0.4007,2607.8
1632,4.0,0.3236,16826.4,0.1508,0.9885,0.4765,2608.3
1633,4.0,0.0194,16827.5,0.11,0.9886,0.3476,2608.6
1634,4.14,0.0958,16828.7,0.1215,0.9888,0.384,2609.0
1635,4.69,0.0111,16830.0,0.1132,0.9889,0.3578,2609.4
1636,4.22,-0.3083,16831.2,0.0941,0.989,0.2974,2609.7
1637,2.47,-0.3083,16831.8,0.0899,0.9891,0.2842,2609.9
1638,2.0,-0.0653,16832.4,0.0925,0.9892,0.2922,2610.2
1639,2.0,-0.0417,16832.9,0.094,0.9894,0.2972,2610.5
1640,1.7,-0.1431,16833.4,0.0899,0.9895,0.2842,2610.8
